aapl_indexed_minus_qqqq_indexed_avg_beat_x1000
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
-0,12432378
-0,128175208
-0,132026635
-0,132026635
-0,132026635
-0,132026635
-0,132026635
-0,132026635
-0,132026635
-0,132026635
-0,130763396
-0,129500157
-0,121920725
-0,121920725
-0,121920725
-0,121920725
-0,121920725
-0,121920725
-0,121920725
-0,121920725
-0,121920725
-0,121920725
-0,121920725
-0,121920725
-0,121920725
-0,121920725
-0,119394248
-0,119394248
-0,119394248
-0,119394248
-0,119394248
-0,123245675
-0,127097102
-0,13094853
-0,136063196
-0,138589673
-0,137264723
-0,133413296
-0,129561869
-0,129561869
-0,132088346
-0,130763396
-0,125587019
-0,120410642
-0,115234265
-0,110057887
-0,10488151
-0,099705133
-0,094528756
-0,093203806
-0,088027429
-0,081587813
-0,075148197
-0,068708581
-0,062268965
-0,055829349
0,035247263
0,126323874
0,217400486
0,308477098
0,399553709
0,490630321
0,581706932
0,672783544
0,763860156
0,854936767
0,946013379
1,037089991
1,128166602
1,219243214
1,310319826
1,31802268
1,325725535
1,33342839
1,341131244
1,348834099
1,357800192
1,364178097
1,366704575
1,366704575
1,366704575
1,370556002
1,376933907
1,379460384
1,381986862
1,384513339
1,38318839
1,38186344
1,38053849
1,37921354
1,37788859
1,384266495
1,386792972
1,388056211
1,38931945
1,390582689
1,391845927
1,393109166
1,309735409
1,226361652
1,142987895
1,0583509
0,973713904
0,889076908
0,804439912
0,719802917
0,635165921
0,550528925
0,465891929
0,381254934
0,296617938
0,211980942
0,127343947
0,126080708
0,124817469
0,12355423
0,122290992
0,121027753
0,119764514
0,118501275
0,117238037
0,115974798
0,114711559
0,11344832
0,112185082
0,110921843
0,109658604
0,108395366
0,110983554
0,113571743
0,116159931
0,11874812
0,121336308
0,12007307
0,118809831
0,117546592
0,116283354
0,115020115
0,113756876
0,112493637
0,111230399
0,10996716
0,108703921
0,108703921
0,108703921
0,108703921
0,108703921
0,104852494
0,101001066
0,097149639
0,097149639
0,097149639
0,097149639
0,097149639
0,097149639
0,097149639
0,097149639
0,101001066
0,104852494
0,108703921
0,104852494
0,104852494
0,106115732
0,107378971
0,10864221
0,109905449
0,111168687
0,112431926
0,113695165
0,114958404
0,116221642
0,117484881
0,11874812
0,120011359
0,121274597
0,122537836
0,123801075
0,125064314
0,126327552
0,127590791
0,12885403
0,130117269
0,131380507
0,132643746
0,133906985
0,135170224
0,136433462
0,137696701
0,13895994
0,144074606
0,149189272
0,154303938
0,155567177
0,156830415
0,158093654
0,159356893
0,160620132
0,16188337
0,163146609
0,160558421
0,157970232
0,2387558
0,327244223
0,411881219
0,495254976
0,578628733
0,66200249
0,745376247
0,828750004
0,912123761
0,910860522
0,909597284
0,908334045
0,907070806
0,905807567
0,904544329
0,90328109
0,902017851
0,900754612
0,899491374
0,898228135
0,896964896
0,895701657
0,894438419
0,89317518
0,891911941
0,890648702
0,889385464
0,888122225
0,886858986
0,885595747
0,884332509
0,88306927
0,881806031
0,880542792
0,879279554
0,878016315
0,876753076
0,875489837
0,874226599
0,87296336
0,871700121
0,870436883
0,785799887
0,701162891
0,616525895
0,5318889
0,447251904
0,362614908
0,277977913
0,193340917
0,108703921
0,108703921
0,108703921
0,108703921
0,108703921
0,108703921
0,108703921
0,108703921
0,108703921
0,108703921
0,108703921
0,108703921
0,108703921
0,108703921
0,108703921
0,108703921
0,108703921
0,108703921
0,108703921
0,108703921
0,108703921
0,108703921
0,108703921
0,10996716
0,111230399
0,112493637
0,113756876
0,115020115
0,116283354
0,117546592
0,118809831
0,12007307
0,121336308
0,122599547
0,123862786
0,125126025
0,126389263
0,127652502
0,128915741
0,13017898
0,131442218
0,132705457
0,133968696
0,139083362
0,144198028
0,149312694
0,15442736
0,159542026
0,164656692
0,169771358
0,174886025
0,176149263
0,177412502
0,178675741
0,17993898
0,181202218
0,182465457
0,183728696
0,184991934
0,186255173
0,187518412
0,188781651
0,190044889
0,191308128
0,191308128
0,190044889
0,188781651
0,187518412
0,186255173
0,184991934
0,183728696
0,182465457
0,181202218
0,17993898
0,178675741
0,177412502
0,176149263
0,174886025
0,173622786
0,172359547
0,171096308
0,16983307
0,168569831
0,167306592
0,166043353
0,160928687
0,155814021
0,150699355
0,145584689
0,140470023
0,135355357
0,130240691
0,125126025
0,123862786
0,122599547
0,121336308
0,12007307
0,118809831
0,117546592
0,116283354
0,115020115
0,113756876
0,112493637
0,111230399
0,10996716
0,108703921
0,108703921
0,108703921
0,108703921
0,108703921
0,108703921
0,108703921
0,108703921
0,108703921
0,108703921
0,108703921
0,108703921
0,108703921
0,108703921
0,108703921
0,108703921
0,108703921
0,108703921
0,108703921
0,108703921
0,108703921
0,108703921
0,108703921
0,108703921
0,108703921
0,108703921
0,108703921
0,108703921
0,108703921
0,108703921
0,108703921
0,108703921
0,108703921
0,108703921
0,108703921
0,108703921
0,108703921
0,108703921
0,108703921
0,108703921
0,108703921
0,108703921
0,108703921
0,108703921
0,108703921
0,108703921
0,108703921
0,108703921
0,108703921
0,108703921
0,108703921
0,108703921
0,108703921
0,108703921
0,108703921
0,108703921
0,108703921
0,108703921
0,108703921
0,108703921
0,108703921
0,108703921
0,108703921
0,108703921
0,108703921
0,108703921
0,108703921
0,108703921
0,108703921
0,108703921
0,108703921
0,108703921
0,108703921
0,108703921
0,108703921
0,108703921
0,108703921
0,108703921
0,108703921
0,108703921
0,108703921
0,108703921
0,108703921
0,108703921
0,108703921
0,108703921
0,108703921
0,108703921
0,108703921
0,108703921
0,108703921
0,108703921
0,108703921
0,108703921
0,108703921
0,108703921
0,108703921
0,108703921
0,112555348
0,112555348
0,112555348
0,112555348
0,112555348
0,112555348
0,112555348
0,112555348
0,112555348
0,112555348
0,112555348
0,112555348
0,112555348
0,112555348
0,112555348
0,112555348
0,112555348
0,112555348
0,116406776
0,120258203
0,12410963
0,127961058
0,131812485
0,135663912
0,13951534
0,143366767
0,147218194
0,151069622
0,154921049
0,158772476
0,162623904
0,166475331
0,170326758
0,174178186
0,178029613
0,181881041
0,185732468
0,189583895
0,193435323
0,19728675
0,201138177
0,204989605
0,204989605
0,208841032
0,212692459
0,216543887
0,220395314
0,224246741
0,228098169
0,231949596
0,235801023
0,239652451
0,243503878
0,247355305
0,251206733
0,25505816
0,258909587
0,262761015
0,266612442
0,270463869
0,270463869
0,270463869
0,270463869
0,270463869
0,270463869
0,270463869
0,270463869
0,270463869
0,266612442
0,262761015
0,258909587
0,25505816
0,251206733
0,247355305
0,243503878
0,239652451
0,235801023
0,231949596
0,228098169
0,224246741
0,220395314
0,216543887
0,212692459
0,208841032
0,204989605
0,201138177
0,19728675
0,193435323
0,189583895
0,185732468
0,181881041
0,178029613
0,174178186
0,170326758
0,166475331
0,162623904
0,158772476
0,154921049
0,151069622
0,147218194
0,143366767
0,13951534
0,135663912
0,131812485
0,127961058
0,12410963
0,120258203
0,116406776
0,112555348
0,108703921
0,108703921
0,108703921
0,108703921
0,108703921
0,108703921
0,108703921
0,108703921
0,108703921
0,108703921
0,108703921
0,108703921
0,108703921
0,108703921
0,108703921
0,108703921
0,108703921
0,108703921
0,108703921
0,108703921
0,108703921
0,108703921
0,108703921
0,108703921
0,108703921
0,108703921
0,108703921
0,108703921
0,108703921
